Frame,Right Shoulder x_mean,Right Shoulder x_std,Right Shoulder x_min,Right Shoulder x_max,Right Shoulder x_auc,Right Shoulder x_peaks,Right Shoulder y_mean,Right Shoulder y_std,Right Shoulder y_min,Right Shoulder y_max,Right Shoulder y_auc,Right Shoulder y_peaks,Right Shoulder z_mean,Right Shoulder z_std,Right Shoulder z_min,Right Shoulder z_max,Right Shoulder z_auc,Right Shoulder z_peaks,Left Shoulder x_mean,Left Shoulder x_std,Left Shoulder x_min,Left Shoulder x_max,Left Shoulder x_auc,Left Shoulder x_peaks,Left Shoulder y_mean,Left Shoulder y_std,Left Shoulder y_min,Left Shoulder y_max,Left Shoulder y_auc,Left Shoulder y_peaks,Left Shoulder z_mean,Left Shoulder z_std,Left Shoulder z_min,Left Shoulder z_max,Left Shoulder z_auc,Left Shoulder z_peaks,Right Shoulder RMS xy_mean,Right Shoulder RMS xy_std,Right Shoulder RMS xy_min,Right Shoulder RMS xy_max,Right Shoulder RMS xy_auc,Right Shoulder RMS xy_peaks,Right Shoulder RMS yz_mean,Right Shoulder RMS yz_std,Right Shoulder RMS yz_min,Right Shoulder RMS yz_max,Right Shoulder RMS yz_auc,Right Shoulder RMS yz_peaks,Right Shoulder RMS zx_mean,Right Shoulder RMS zx_std,Right Shoulder RMS zx_min,Right Shoulder RMS zx_max,Right Shoulder RMS zx_auc,Right Shoulder RMS zx_peaks,Right Shoulder RMS xyz_mean,Right Shoulder RMS xyz_std,Right Shoulder RMS xyz_min,Right Shoulder RMS xyz_max,Right Shoulder RMS xyz_auc,Right Shoulder RMS xyz_peaks,Right Shoulder Roll_mean,Right Shoulder Roll_std,Right Shoulder Roll_min,Right Shoulder Roll_max,Right Shoulder Roll_auc,Right Shoulder Roll_peaks,Right Shoulder Pitch_mean,Right Shoulder Pitch_std,Right Shoulder Pitch_min,Right Shoulder Pitch_max,Right Shoulder Pitch_auc,Right Shoulder Pitch_peaks,Left Shoulder RMS xy_mean,Left Shoulder RMS xy_std,Left Shoulder RMS xy_min,Left Shoulder RMS xy_max,Left Shoulder RMS xy_auc,Left Shoulder RMS xy_peaks,Left Shoulder RMS yz_mean,Left Shoulder RMS yz_std,Left Shoulder RMS yz_min,Left Shoulder RMS yz_max,Left Shoulder RMS yz_auc,Left Shoulder RMS yz_peaks,Left Shoulder RMS zx_mean,Left Shoulder RMS zx_std,Left Shoulder RMS zx_min,Left Shoulder RMS zx_max,Left Shoulder RMS zx_auc,Left Shoulder RMS zx_peaks,Left Shoulder RMS xyz_mean,Left Shoulder RMS xyz_std,Left Shoulder RMS xyz_min,Left Shoulder RMS xyz_max,Left Shoulder RMS xyz_auc,Left Shoulder RMS xyz_peaks,Left Shoulder Roll_mean,Left Shoulder Roll_std,Left Shoulder Roll_min,Left Shoulder Roll_max,Left Shoulder Roll_auc,Left Shoulder Roll_peaks,Left Shoulder Pitch_mean,Left Shoulder Pitch_std,Left Shoulder Pitch_min,Left Shoulder Pitch_max,Left Shoulder Pitch_auc,Left Shoulder Pitch_peaks,Class
47039,0.06288252254999999,0.9883874476903578,-2.726981727,3.472867946,3.7688328629999996,19,-0.23079180888333337,1.4013468499480177,-7.541808969,1.911699058,-13.748004588999999,20,0.09603570941666667,0.6007440617799453,-1.058982031,2.439860337,5.737809522500001,18,-0.09715796828333335,0.9776305794343659,-3.131296091,2.878899761,-5.872433037499999,21,-0.008138513800000007,1.0347192111209822,-3.948571927,2.536000092,-0.28429297900000106,21,-0.25978099286666667,1.577026218998989,-9.250866272,1.335647214,-15.584805651500002,22,0.8164896943389736,0.9123022989605702,0.0372650414648119,5.67077207548852,48.61397542188838,20,0.7172102517871973,0.8241277351286608,0.016171875834932,5.346121517880658,42.900796952242466,19,0.599276244819556,0.5624572021190073,0.0128183057808289,2.524586150063396,35.58913370985622,18,0.7354724188869657,0.7627273562065894,0.0411509291958719,4.640346966455744,43.81403464046124,20,-1.0282971050639065,47.64684603403929,-71.94898572366323,85.02963665448684,-51.7089187878657,22,-0.47213492778961275,39.21327655716777,-81.90965247669571,73.2948256004862,-19.915169273516042,18,0.7578668132940156,0.6660281857890727,0.0291823581104305,3.563441838462105,45.159889064357124,17,0.7685799913240238,1.1053907758814228,0.0090336729832073,6.548865648341737,45.97050405235583,20,0.7530518560149915,1.092136640859538,0.0248997064446913,6.543885536894503,44.91515770864365,19,0.8043862693992014,0.9397335349957747,0.0243403528588481,5.349194070686033,48.0083257530679,18,0.8486064985978314,42.18359633426912,-68.72927099791957,85.19858143715975,76.24793943838279,19,-1.6251530242539907,45.58230485373917,-82.16988619627207,85.53124197020314,-84.34334010636667,18,0
41772,0.11957631048333335,1.0398406868491412,-4.018524894,2.783339486,6.832066365000002,18,-0.08675289435000004,1.2994000148507705,-5.662893715,1.834598918,-6.0857809665,20,-0.23003135624999999,0.7686461813509612,-3.130290643,1.706687569,-13.758240448499999,22,0.13354744731666665,0.8173984922741131,-2.723047258,2.279751348,7.604990953500001,17,-0.0055405564499999855,1.0263430474728434,-3.520555229,2.24928513,-1.1174768520000005,19,-0.1664879028,0.7464186485119652,-2.643448548,1.812596701,-9.9655491375,20,0.7930250252787474,0.8757157729227187,0.057408229354442,4.293592416294598,46.910093302492584,19,0.7140362748981932,0.8124045286970456,0.039128973953166,4.364210015126505,42.21858665455291,19,0.6091868877634389,0.7060740742208,0.0171363464434231,3.601892685335798,36.30695989043658,19,0.7317524706353075,0.7807859188981714,0.0730262287517658,3.7812768813104856,43.35626780046799,19,7.492442606277698,48.13673844616869,-82.60632482045152,88.61096916485607,375.48954118752107,21,0.44055140327367154,38.589225866397875,-85.10588261324546,80.6142254925441,10.603935821181969,17,0.7020810019522425,0.6138202090652771,0.0703049490297447,3.130140344052506,41.498963126650416,20,0.6521930385824033,0.6275182269608165,0.0328916639826292,3.113047489708642,38.56844029030158,21,0.6009711337613987,0.5236896166877094,0.009584516630965,2.143147807493992,35.75359044855863,19,0.6769774803222535,0.5625387271863098,0.0669915927987147,2.6687535059874907,40.10158700422276,19,6.318369876372048,42.38628831309095,-72.6972369126995,83.84154938845643,318.6180851284922,19,4.393273033957196,42.453697539138915,-74.49126137152389,86.3127610476716,239.2447887774752,20,0
6601,0.04584974926666668,0.9519297779037692,-2.837673746,3.388161552,3.0266138010000003,17,0.1422762768,0.939470675254691,-3.336142622,2.116780375,8.6739397305,18,-0.006667140749999995,0.5178880768554973,-1.349740352,1.345080435,-0.2629575504999999,18,-0.02010169819999998,0.8239466125225052,-2.255895674,2.172192431,-1.1611973744999995,19,0.2265966717833333,0.9499694862067178,-2.500967854,3.186650209,13.6574181265,20,-0.18571659961666667,1.2092285358447048,-8.665480499,1.379848266,-11.263927660999999,19,0.7348173329571543,0.6046516205811324,0.0427538856435619,2.824924588235604,43.829133690272286,17,0.564802784232911,0.516282785575863,0.0375134582133374,2.4409792208552887,33.71229168760153,17,0.5817941687776459,0.4997780021345765,0.0425360787972273,2.395803444724089,34.68984000183925,19,0.6592074552004512,0.5084975562414604,0.0736075424887097,2.306549186374078,39.32273770554269,17,5.327910209861747,44.14844691802847,-72.68195267556199,82.78082814341471,356.2628951049695,20,3.595242407796754,45.21619531453741,-88.02577099564272,84.68047208046706,255.9605484528874,19,0.7237453054692636,0.5410478909335931,0.0107951662737195,2.5955991041330853,43.21990088072987,19,0.672613324009214,0.8791174598402643,0.0436556165351992,6.1277538138543655,40.21107548772667,20,0.6469314561298309,0.8182223988536412,0.0577109942337182,6.127572527399014,38.609000846711794,21,0.7237280762653658,0.7207536558110494,0.0601388810039991,5.003414550249143,43.231187387868154,19,9.910764328040038,41.952090011241445,-69.03506128386671,76.51816780864183,603.137461308737,17,-2.8960363843633834,44.88636801264581,-78.96062925458858,86.02993163616611,-153.00515853260706,18,0
39849,-0.22550617948333335,1.5006492348178702,-6.196822206,5.791196317,-13.371612630500001,20,0.29887599420000005,0.9797069533011884,-2.092243017,2.862393154,18.950787538000004,21,-0.02319064703333333,0.5939573754359051,-2.308346333,1.890267693,-1.0568062175,19,-0.17010759371666664,0.9831418750257737,-3.583668574,2.839875327,-9.7977121735,20,0.1171406323,1.2311391678535049,-3.752696223,5.204310837,7.847815529000002,19,-0.2277245503833334,2.0678345027201956,-8.778343195,4.164357764,-13.657220235,18,0.8975605203349867,0.9329319272788179,0.0204808963926507,4.594357918521686,52.94432148220184,15,0.6097110268745648,0.5740124875015334,0.0194879223334174,2.4255315416693315,35.76871283825724,19,0.7333326636298686,0.8889799609091888,0.0371939703892526,4.407737265962215,43.629117325544975,18,0.7825881248994377,0.7890805593524743,0.0308731878656706,3.771469188777553,46.18809799489094,15,5.570285525263322,42.880391673939094,-75.00383708858423,73.42598253785617,368.4611204313951,20,-7.248019362089566,47.246522494982976,-80.78859461378386,76.64811006309618,-400.28073859918146,18,0.8152978283770235,0.7731458530947934,0.0196417189327377,4.1922394469435424,48.171894118982955,17,0.9660343531546758,1.4125825350923904,0.0070668224672645,6.207317531934329,57.343210584704075,19,0.9022356580818877,1.359272631948375,0.0421365466083195,6.218262439378713,53.7869135115133,19,0.9638683516501055,1.1641307947387514,0.05272620865432,5.077264623308237,57.20687798813196,17,0.6004611101838916,45.30831821031304,-82.33100805397308,76.38181092440543,84.55726954139149,19,-8.312346057484797,43.996769561497054,-85.59648555385907,85.70721742852191,-463.7115502905786,18,0
23047,0.09695769239999998,1.2114308784314467,-4.447694912,4.55127173,7.1286627209999995,21,0.05652283508333334,1.1443216128925076,-2.852512754,4.02609065,3.5735251674999993,19,0.020123178899999997,0.6875326608133738,-3.090799039,1.944440149,2.7503415665,21,0.002272174916666671,1.2444998156762352,-3.489608984,4.367745663,1.1228974350000003,20,-0.02682358223333333,0.9719029416556224,-2.592216168,2.804097528,-1.3061549470000018,21,-0.07277056371666665,1.2527634253264763,-8.505837657,1.575279547,-3.403343238,21,0.8433445985513042,0.8267926366810986,0.0228680906267118,3.523392969628792,49.65261281152561,22,0.6977087290501197,0.6372511064907851,0.0109639814521549,2.916833718622285,40.73768865054039,19,0.6412904442333368,0.7508544471523417,0.0225518137162067,3.357872023894108,36.8758690114571,18,0.7722093157694991,0.7009081660916912,0.0204629598680355,2.881771280192414,45.01685174299706,20,0.32230081026812385,50.17716107525762,-80.37095586895575,83.22360847317321,21.209350927884003,19,3.059778525802099,39.73259768305705,-86.71441923097368,82.98298086818905,240.15570587367048,21,0.8244373732459939,0.7532283258581715,0.0183161307293244,3.5902647523067386,48.60999656223094,21,0.7346027374261096,0.8487473781032201,0.0087107146668268,6.078344534046351,43.193460493286935,21,0.7813403875597692,0.9753233069890985,0.0213835575951866,6.015877631962392,45.78167109911891,22,0.820872410629905,0.826098661932304,0.019398276465929,4.964031885050495,48.276563137226226,21,-1.6224089009908675,43.23401783302684,-79.29604051049631,82.87882692605841,-95.78417054464728,19,0.4307581668310933,42.68514514803754,-72.28734063459665,82.53508617534493,73.25176682352358,20,0
10758,0.07454794608333333,1.0704590281542394,-2.688298358,4.48522751,5.177199966499998,20,-0.08172769700000003,1.174115835169731,-5.067650293,2.191002887,-5.773340689,19,0.03770217828333335,0.6113099213582546,-2.367246731,2.902196646,2.0897884655000007,21,0.08232587239999999,0.941453463782771,-2.586130235,3.06746555,5.314740871,18,0.013070512933333337,1.0283559111677174,-2.756711,3.369501146,-0.2394110830000003,20,-0.06347308485000001,1.2712566627334752,-8.811886391,1.677836067,-4.198592743000001,19,0.8347471666955467,0.7559965851321403,0.0290329539351726,3.616574716045838,49.28650992342562,18,0.6543385738404512,0.6723208856715931,0.030346609993559,3.6076188800019033,38.62542452000793,21,0.612331109818074,0.6231622683211965,0.0102820764034753,3.1891554324928784,36.217965036121754,20,0.736387394541761,0.6544691048867356,0.0249636418782058,2.972539533128391,43.51918938980333,18,3.254726742488494,46.79153686015839,-79.82712839987596,81.10743093029564,155.4711677099961,19,-2.481199683387827,44.969072577612025,-65.82677814818236,76.1242939553674,-101.16075260020386,19,0.7503554361647573,0.6421574304299991,0.0402568997291369,2.916230481114088,44.19185936211793,19,0.7204103094168609,0.9054907579755741,0.0372361450593657,6.232133351067198,42.4422471298144,20,0.6836745443244847,0.8883728788253956,0.0219893396529033,6.231466422246712,40.521827280277506,20,0.7636494687079419,0.7791961015362323,0.0341109930132729,5.088941539791735,45.098597420272014,16,2.256135272785711,44.148857175329965,-78.19435162725941,79.9200192465725,86.84014756351907,19,-0.5255363818813491,42.78598397537007,-76.01214979148783,74.84602692160006,-44.06606111565307,17,0
60122,-0.14255618986666668,1.0437006952503558,-4.234653265,4.032691544,-10.175239332499999,18,0.05491104494999997,1.0650704677483929,-2.883871483,2.545782342,2.8030110974999998,19,-0.09339590700000001,1.0173494731232644,-6.894275025,1.965844807,-5.7306313755,20,-0.12986647419999997,1.0182818987482611,-3.430162113,4.10391113,-9.1662341965,18,0.045353432983333324,1.0004249258743234,-2.357706594,2.516090469,1.5793656645000005,19,0.04631281704999999,0.4221817947190757,-1.126353304,1.037104875,2.4104366835,19,0.790434834419026,0.7062043888764045,0.024420710246415,3.1330040328144984,45.44901187700929,17,0.7196030264715267,0.7567879619225771,0.0332519385830387,4.917227457172136,42.22175550537838,17,0.6566907362719014,0.8033899141242841,0.0281178483868177,5.0193469787788425,37.693941064922456,17,0.7596909312941084,0.7209612900610927,0.0379043462299636,4.131783787403408,43.965383706381104,18,0.757270021705136,45.776235621288066,-80.56846438185038,81.83174488774564,56.735655216796246,19,-8.482243342599071,39.43967778950477,-77.68571790634219,81.91630901503979,-520.3193357525407,17,0.7836543828735544,0.6435999957425651,0.0184546418960789,3.403879978137487,44.83111614246588,17,0.6025138770648506,0.4781439986541238,0.0235814901517636,1.801822026801604,35.10615864367745,17,0.5765792889623216,0.5335064752813393,0.0408292362991765,2.915861840629638,32.643307117587305,18,0.6838712794234209,0.5272611171542266,0.0341070198251691,2.7889790124388267,39.229283410955986,18,1.566208162149626,46.788726495992705,-75.36903274580291,81.97032626798978,83.003957520726,21,-12.820669672452057,41.678485639292255,-77.39080000380004,87.88100812963113,-761.671459632716,18,1
37698,-0.11268278473333333,0.9115008830718803,-3.177474152,3.203987894,-6.687132439500001,20,0.02681392555,0.8844584254236716,-4.215313892,1.774475159,1.6111227150000007,19,-0.01785828979999999,0.4911985373841632,-2.203351262,1.400486941,-1.230171312,18,-0.12908023314999997,0.964591946389408,-4.588888768,1.598950945,-7.961010397500001,21,-0.06213432648333334,0.758883948196255,-2.647219748,1.94890783,-3.5379069384999995,20,-0.06256294141666664,1.148768228099775,-8.060340327,1.647177624,-3.9490369755,20,0.6836456897728264,0.5881216304611108,0.028295527256967,3.732640700276167,40.735017509948825,17,0.5134702413088365,0.49863676014195646,0.0262483690002566,3.0315740363054373,30.643890870720075,19,0.551661915537819,0.48809038781217906,0.0166329698900876,2.3139093601243776,32.81694327778399,19,0.6146292782129524,0.49490889244236835,0.0304955765332932,3.0809751844630084,36.62764495896758,19,3.3333140613189416,43.28474591278925,-75.59261877627107,86.65775791429373,205.164333105293,19,-7.438951372164282,47.85996585215216,-81.04150244569442,84.56685145544121,-446.00903215142745,21,0.6449550533744443,0.5894619619790464,0.0174212600062104,3.74604274663796,38.49332588813558,20,0.5870681033785506,0.7791181453665095,0.022116681491689,5.702891710208114,34.990842475027726,21,0.6363635505754829,0.8546241150814482,0.0100243525287662,5.699526658770012,37.93074749138888,19,0.6602812340276553,0.7170619430448556,0.0220673039784526,4.656395952440703,39.38265986139929,20,-2.2557732642356974,45.47514726739454,-83.71894481685968,83.15770279274457,-105.15049042655558,19,-3.85818280598223,42.97219661349852,-80.96807312140541,72.99853074283784,-268.7928502783315,20,0
21189,-0.08238370106666666,0.9096995185478937,-4.599611961,2.725117028,-4.754517563499999,17,-0.2100228330833333,0.9348386147641637,-4.714252158,1.269694779,-12.2430578715,19,-0.020540002600000017,0.5975078406670954,-1.357165433,3.080183805,-1.4783312840000002,21,-0.12766585831666666,0.7038095918516291,-2.454811075,1.86848212,-7.3927889324999985,18,-0.15111160673333338,1.0080858260244379,-4.849166353,1.972837543,-8.9346824045,20,-0.06135468791666665,0.3947806372127732,-0.765952301,1.48269329,-3.8438359419999997,18,0.648682598883832,0.6748314182552845,0.0259392193251423,4.657284809896316,38.58106143196246,19,0.5347184757161079,0.593136847991961,0.0351238448280072,3.9819408384474975,31.703792225544483,22,0.5158670885437598,0.5742560811728264,0.063741049837752,3.914330240562141,30.73261947757109,21,0.584850078497058,0.6010163011460005,0.0554804123544422,4.197941395238313,34.751199860874785,21,-4.68348338385538,42.95647137808055,-81.90653390796315,76.04172600664177,-235.6235578404724,18,-2.1555431388666397,43.62243871593362,-70.93579127291694,82.05849004745957,-108.61965637656864,19,0.6319171611524504,0.613220868107506,0.0303670631262412,3.8432090583918255,37.51531297469268,21,0.5174209258758444,0.5758641638876071,0.0300870958635101,3.58558180155455,30.681000702075487,21,0.45188116903866377,0.3625392946606368,0.0157068199984978,2.027865479531825,26.86611213096064,21,0.5577398851727907,0.5089574553250306,0.0397746088968849,3.2526343746375286,33.10402290842124,23,-4.504526883395243,45.61813433257608,-83.29568452700501,73.8183032007255,-240.7663329419441,20,-6.836166039704267,42.159990678914355,-83.24902561030946,83.45845482559386,-385.34310470664275,16,0
53990,-0.0818532785,1.0354189886763847,-3.024701327,2.713844756,-4.7832611520000015,22,-0.10090009868333333,1.00477752249122,-2.597390999,4.421815823,-5.760370097500001,19,-0.13880178818333333,0.6201051733724648,-2.964345993,0.979505178,-8.1128764135,19,-0.04368988561666666,0.947269699441457,-3.292504059,2.111158024,-2.368291883999999,20,-0.12869626406666668,0.9225657580002301,-2.643736242,2.46413178,-7.6282149415000005,19,-0.06144470006666665,0.6025084105172333,-2.313228646,1.56666629,-3.5991888869999986,18,0.7794757198398322,0.6646000095136461,0.0587482494339433,3.2084408037576955,46.4645250413222,18,0.6047001223138586,0.588315640711385,0.0235998708677085,3.1603137740343428,36.02415997726947,20,0.639391118223763,0.5766050639875369,0.0396049257192999,2.742972611597001,38.095327427566296,17,0.7061615268569893,0.5791819510706252,0.0659136956042902,2.646437599906956,42.09206658902328,17,-4.444069208520697,40.91291429994326,-74.33793997395418,82.98388076908232,-227.38003622682442,21,-4.283792187696179,46.66051974054742,-85.45996741255982,79.6319512845618,-253.3413305548741,22,0.7270596445448843,0.5956876456469848,0.0313555978076407,2.333253242927447,43.31463705210407,20,0.5965933553625947,0.5111921746290446,0.0464256582260398,2.157068676937216,35.65494409223052,21,0.6094912208775376,0.5114007376030115,0.0356392607163288,2.470323902790152,36.244553601570466,18,0.6733706820057964,0.5077488242427854,0.0383348064644566,2.3209096029190133,40.130625334472306,20,-5.934432715549905,40.640873340672016,-78.2134754120381,76.104657874683,-341.4023277566561,19,-1.8325289623872625,43.58083521737335,-86.01418419575482,78.04248181557548,-104.86570083394528,21,0
152,-0.14080956879999995,0.9509738532205203,-3.112887967,2.343317377,-7.5030805575,18,-0.09275772593333333,1.012914654483793,-2.072974908,4.653676845,-5.4515447995,20,-0.09231155358333333,0.7350015213303236,-2.572494954,1.842367855,-5.616620145500001,20,-0.028415192533333362,0.8329088665103968,-1.537564222,2.549982177,-0.6835591955000001,21,-0.16667177700000002,0.9351794358444613,-2.042733139,4.796365881,-10.091035214,19,-0.14232077003333335,0.6779684354624179,-1.811118508,2.039952207,-8.694838084999997,19,0.7773830088838166,0.6124255106380526,0.0579583754513948,3.3686704064839628,45.961127981786085,19,0.656009022547601,0.6011044322509553,0.0059563492088442,3.4724060357286493,39.24034276399605,20,0.6571201057666303,0.5519572432046208,0.0575925569357514,2.427498541640722,38.75636712939633,20,0.7314350141896031,0.5484936391300251,0.0475718577769939,2.8956507496175483,43.32755360090737,19,-9.22473997768271,42.259646301633495,-83.30268267403737,86.6083424819157,-544.9785166480407,19,-10.173263712614082,44.37163388721888,-85.46145254966679,79.86975817284514,-531.8344362285379,18,0.7017227515336575,0.5531975332162589,0.0700771290834254,3.4190107821772973,41.37807358390237,18,0.636561341613046,0.5347035516379802,0.0505898182293635,3.6855481730174873,37.95553345233066,19,0.633638730893462,0.4309552886135787,0.0803671689203348,1.8143048396491797,37.24525763355255,15,0.687527397169258,0.4685791633738027,0.0743045092974223,3.0298885823372776,40.61798009286563,17,-10.01596532804302,39.1748477794237,-80.25944278283427,73.44332818441762,-605.3250328676526,20,-6.363444807899754,41.44599619565079,-80.99295893231049,79.96791239358029,-312.60291023599996,20,0
32185,-0.10876943113333333,0.8193599923327157,-1.877825413,2.167394994,-6.034283047000001,17,-0.009839023516666663,1.1496421516129087,-3.465406963,3.805851195,-0.14370483299999945,20,-0.1393972580833333,1.2030547040638464,-8.70269599,1.63300168,-8.246109817,20,-0.16180221386666666,0.8360457847344159,-2.847078007,2.191694078,-9.534754232,18,0.04922125541666664,1.139369554898301,-3.399263951,2.990286591,3.429902264999999,21,-0.11880739948333335,0.595405539676883,-2.210846559,1.517458503,-7.068596924000001,20,0.7735760671412287,0.6356554121637267,0.0669739339513854,2.809269514348477,45.88583289760307,19,0.72991696401409,0.9281671592361819,0.0427208386225371,6.155360485672402,43.38823062917234,20,0.6234692986850854,0.8284098834242904,0.0120704478936919,6.162021889008231,37.030025090907664,17,0.7570045470002768,0.7643210567397871,0.0547990463131901,5.032594938466152,44.9648642285858,18,5.714274448693939,46.937920274140204,-89.56055968026719,80.96228405922426,376.733177752264,17,-4.286890388626299,41.66158131243708,-78.81244450138156,73.25083112222364,-213.37455663008322,17,0.7816878501955724,0.6339031609447667,0.0284695274801495,3.135350744853853,46.54217971774118,18,0.6860101450879413,0.6033194970895195,0.0203561467353802,2.8673016859070017,40.80362029476315,20,0.5564754281484515,0.487055264404486,0.0157894804391202,2.5488914929224853,33.22233184142046,20,0.6980467786387162,0.5575402121654639,0.0319886106543706,2.860576346004033,41.5737848316128,18,5.139005883795743,48.507975373926314,-77.86413832174276,73.67922144702744,368.7698699321686,18,-7.227089658165082,38.13108960703369,-74.07195134278594,68.87115864576384,-416.7067549610947,17,0
45846,0.22328958410000002,1.2595580495514136,-2.406262729,5.130774331,13.429901136000002,23,-0.006072706116666658,1.4466678387778833,-4.049197173,4.136605241,-0.18431304600000054,20,-0.036416425533333345,0.5308889695772598,-1.05201438,1.681935343,-1.8760939580000002,19,0.12852036201666667,1.0148552899459151,-2.818651429,3.197487324,7.718125658000002,20,0.05017331533333335,1.314945581421224,-4.177947926,4.727799435,3.2604765909999998,19,0.013749633316666668,0.6121559506722928,-1.214219937,3.227107834,1.1263342270000003,20,1.0220875894253472,0.9055118307224179,0.0834524500772234,4.621733602311998,60.85394118174261,20,0.7860985537965504,0.7550338055409257,0.0119753423243707,3.0039333587316923,46.61671315903062,19,0.7293620033708177,0.6540550851046707,0.0585714642541974,3.7400587386576856,43.49210839813976,21,0.893915665098632,0.7337445143945773,0.1090878413752003,3.845866893304665,53.182861040256675,18,1.7179676628397618,46.64572187582544,-76.65808564189606,86.6039576192611,88.47851137161763,18,-2.2143292538706847,46.416980367830014,-89.09977653459906,84.27911049048188,-133.30015066428592,21,0.8952132769710642,0.7665619231752577,0.1097017378369816,3.347279956120579,53.40524060048922,19,0.7221516620588204,0.7292177857135507,0.0816313002370164,3.3453133862772924,42.97519530836962,22,0.6310926629547239,0.5589350610193348,0.0664172782490016,2.3884480120604983,37.615504991909226,18,0.7942363165230741,0.6482124054048592,0.1260232477941388,2.73488098562009,47.34641607556072,19,5.970833423874173,47.30195741574713,-82.02689449627378,86.4375488497552,361.8504067860348,19,2.1791297193298447,43.788821898483626,-85.49160175630932,83.26471081684514,115.99271256267491,19,0
35864,-0.13527683546666666,1.2887949285804854,-4.564707343,2.334085677,-9.475265675,19,-0.3280406359500001,1.3447562258967711,-4.707671427,2.79343131,-19.669898756500004,18,0.18210393493333338,0.6545714506635003,-1.327084535,2.480693268,10.281689312500001,19,-0.12599861448333333,1.1960498324124955,-3.833083241,2.48052644,-8.637046178999999,20,-0.34512603855,1.2417489479227652,-4.741190237,2.487984005,-20.732814382,18,0.022487378650000008,1.1919003086932407,-8.243209716,1.385788139,1.0381241964999992,20,1.026284026363598,0.8627729569629269,0.0328435192526527,3.571020459285147,60.47823526914994,19,0.8049963816334926,0.7353799168383983,0.0445175797053062,3.344174326115682,47.59374731717041,19,0.7918055648271801,0.6659601010225753,0.0139193729794529,3.227889935082082,46.41866264088954,19,0.9125401302944204,0.720811883693175,0.0380834738093531,2.927411132928236,53.7643648534599,19,-13.099252670016389,43.08063810623817,-83.5816047826086,75.4209188618073,-788.1827135128935,19,2.504483027473567,44.47468940016038,-80.00729204994255,82.14970886323766,97.55004746766564,19,0.9332166564333685,0.8263403139532879,0.0489236748719264,3.6727201351487735,55.103740823956954,18,0.7893495662406675,0.9581333374759071,0.0478371224906038,5.9058087595377575,46.831556513328486,19,0.8020846170186476,0.8890622629521986,0.0739848308075742,5.896736319799889,47.32067944551492,18,0.8830241673437846,0.8542833784992399,0.0710795840232887,4.8768038111384415,52.22404323223372,19,-9.981434030792105,39.36257641038637,-72.1748219715371,76.31573729840423,-604.0916974315777,19,1.3445564186429162,45.39928643086198,-83.52690680895697,72.29596681813531,25.554245025101853,20,0
4035,0.03635586928333331,1.1360241232586858,-3.611053487,4.044149868,1.4153690479999992,19,0.15274536569999997,1.1755726510447089,-2.337379595,4.52207588,9.215188675000002,18,-0.010818710283333323,0.5177368041844155,-1.949716209,1.348943974,-0.101229630499999,24,-0.05276274498333334,1.0184226258181208,-2.277854079,2.799580588,-3.9568935020000002,17,0.1518280631166667,1.3161729188960876,-3.016361034,4.126115957,9.3276801485,19,0.00690253696666666,0.47602595238380563,-1.542592574,1.054590963,0.6930173250000005,21,0.8821949110409258,0.7551950212862601,0.0404387572626532,3.675736830790484,52.03377925397142,21,0.6798884274718664,0.6119534704150567,0.0501577541986393,3.1992213399020435,40.06369917775143,18,0.6646986053679523,0.581546442169539,0.0302912789629867,2.8837184558773115,39.08189831758748,21,0.7798412296962421,0.6166809479736312,0.089720001644665,3.0023849740581694,45.9638813458843,21,6.314992279701537,44.8667880074039,-81.33641700370076,83.58082193223281,370.5783714938569,19,-0.057187659646383796,43.211741366011,-75.4888513968664,86.49034753510328,-33.13824953001477,19,0.927539264211117,0.7330324999326625,0.0718466136809337,3.0238767369454163,54.823304034908844,20,0.7184782928675093,0.6890533908562781,0.0059280492344701,3.0109101084319976,42.475100354516925,20,0.6378832981449292,0.4758291186399967,0.0263493656848321,1.994116882515544,37.67927752846185,18,0.8003966530280628,0.6055508266709376,0.0698271584387595,2.5425700588174727,47.32624052580477,20,10.478135649690955,45.22361487097672,-73.52463587385034,84.82409539896452,617.8316652025754,18,-0.9462455482584485,46.86411243932643,-79.74474036668934,89.28636728044954,-94.47890086886771,18,0
